,tokens,pos_tags
1679,"['The', 'purchase', 'comes', 'after', 'nearly', 'three', 'years', 'of', 'on-again', 'off-again', 'talks', 'between', 'TCI', 'and', 'Viacom', ',', 'which', 'has', 'also', 'discussed', 'the', 'sale', 'of', 'an', 'interest', 'in', 'Showtime', 'with', 'other', 'cable', 'operators', '.']","['DT', 'NN', 'VBZ', 'IN', 'RB', 'CD', 'NNS', 'IN', 'JJ', 'JJ', 'NNS', 'IN', 'NNP', 'CC', 'NNP', ',', 'WDT', 'VBZ', 'RB', 'VBN', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'IN', 'JJ', 'NN', 'NNS', '.']"
1680,"['Showtime', 'is', 'a', 'distant', 'No.', '2', 'to', 'Home', 'Box', 'Office', ',', 'and', 'in', 'May', 'filed', 'a', '$', '2.5', 'billion', 'antitrust', 'suit', 'against', 'Time', 'Warner', ',', 'charging', 'the', 'company', 'and', 'its', 'HBO', 'and', 'American', 'Television', 'cable', 'units', 'with', 'conspiring', 'to', 'monopolize', 'the', 'pay', 'TV', 'business', '.']","['NNP', 'VBZ', 'DT', 'JJ', 'NN', 'CD', 'TO', 'NNP', 'NNP', 'NNP', ',', 'CC', 'IN', 'NNP', 'VBD', 'DT', '$', 'CD', 'CD', 'JJ', 'NN', 'IN', 'NNP', 'NNP', ',', 'VBG', 'DT', 'NN', 'CC', 'PRP$', 'NNP', 'CC', 'NNP', 'NNP', 'NN', 'NNS', 'IN', 'VBG', 'TO', 'VB', 'DT', 'NN', 'NN', 'NN', '.']"
1681,"['HBO', 'has', 'close', 'to', '24', 'million', 'subscribers', 'to', 'its', 'HBO', 'and', 'Cinemax', 'networks', ',', 'while', 'Showtime', 'and', 'its', 'sister', 'service', ',', 'The', 'Movie', 'Channel', ',', 'have', 'only', 'about', '10', 'million', ',', 'according', 'to', 'Paul', 'Kagan', 'Associates', ',', 'a', 'Carmel', ',', 'Calif.', ',', 'research', 'firm', '.']","['NNP', 'VBZ', 'RB', 'TO', 'CD', 'CD', 'NNS', 'TO', 'PRP$', 'NNP', 'CC', 'NNP', 'NNS', ',', 'IN', 'NNP', 'CC', 'PRP$', 'NN', 'NN', ',', 'DT', 'NNP', 'NNP', ',', 'VBP', 'RB', 'IN', 'CD', 'CD', ',', 'VBG', 'TO', 'NNP', 'NNP', 'NNPS', ',', 'DT', 'NNP', ',', 'NNP', ',', 'NN', 'NN', '.']"
1682,"['For', 'TCI', ',', 'the', 'investment', 'in', 'Showtime', 'puts', 'it', 'in', 'an', 'unusual', 'position', ';', 'as', 'the', 'largest', 'cable', 'operator', ',', 'with', 'control', 'of', 'close', 'to', '12', 'million', 'of', 'the', 'nation', ""'s"", '52', 'million', 'cable', 'subscribers', ',', 'TCI', 'is', 'HBO', ""'s"", 'largest', 'customer', '.']","['IN', 'NNP', ',', 'DT', 'NN', 'IN', 'NNP', 'VBZ', 'PRP', 'IN', 'DT', 'JJ', 'NN', ':', 'IN', 'DT', 'JJS', 'NN', 'NN', ',', 'IN', 'NN', 'IN', 'RB', 'TO', 'CD', 'CD', 'IN', 'DT', 'NN', 'POS', 'CD', 'CD', 'NN', 'NNS', ',', 'NNP', 'VBZ', 'NNP', 'POS', 'JJS', 'NN', '.']"
1683,"['But', 'TCI', 'President', 'John', 'Malone', 'has', 'long', 'been', 'concerned', 'about', 'HBO', ""'s"", 'dominance', 'of', 'the', 'pay', 'TV', 'business', ',', 'and', 'has', 'been', 'eager', 'to', 'keep', 'Showtime', 'as', 'a', 'healthy', 'competitor', '.']","['CC', 'NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'RB', 'VBN', 'VBN', 'IN', 'NNP', 'POS', 'NN', 'IN', 'DT', 'NN', 'NN', 'NN', ',', 'CC', 'VBZ', 'VBN', 'JJ', 'TO', 'VB', 'NNP', 'IN', 'DT', 'JJ', 'NN', '.']"
1684,"['``', 'It', 'is', 'important', 'to', 'the', 'cable', 'industry', 'that', 'we', 'have', 'a', 'vibrant', 'and', 'competitive', 'pay-television', 'marketplace', ',', ""''"", 'Mr.', 'Malone', 'said', 'in', 'a', 'statement', '.']","['``', 'PRP', 'VBZ', 'JJ', 'TO', 'DT', 'NN', 'NN', 'IN', 'PRP', 'VBP', 'DT', 'JJ', 'CC', 'JJ', 'NN', 'NN', ',', ""''"", 'NNP', 'NNP', 'VBD', 'IN', 'DT', 'NN', '.']"
1685,"['In', 'a', 'telephone', 'interview', ',', 'Robert', 'Thomson', ',', 'TCI', 'senior', 'vice', 'president', ',', 'said', 'Showtime', ""'s"", 'suit', 'against', 'HBO', '``', 'does', ""n't"", 'involve', 'us', ',', 'and', 'nothing', 'we', ""'re"", 'doing', 'here', 'bears', 'any', 'relationship', 'to', 'that', '.', ""''""]","['IN', 'DT', 'NN', 'NN', ',', 'NNP', 'NNP', ',', 'NNP', 'JJ', 'NN', 'NN', ',', 'VBD', 'NNP', 'POS', 'NN', 'IN', 'NNP', '``', 'VBZ', 'RB', 'VB', 'PRP', ',', 'CC', 'NN', 'PRP', 'VBP', 'VBG', 'RB', 'VBZ', 'DT', 'NN', 'TO', 'DT', '.', ""''""]"
1686,"['He', 'added', ',', '``', 'We', 'do', ""n't"", 'intend', 'to', 'be', 'drawn', 'into', 'it', ',', ""''"", 'noting', 'that', 'TCI', 'wo', ""n't"", 'play', 'any', 'active', 'role', 'in', 'the', 'management', 'of', 'Showtime', '.']","['PRP', 'VBD', ',', '``', 'PRP', 'VBP', 'RB', 'VB', 'TO', 'VB', 'VBN', 'IN', 'PRP', ',', ""''"", 'VBG', 'IN', 'NNP', 'MD', 'RB', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', '.']"
1687,"['Linking', 'up', 'Showtime', 'with', 'the', 'largest', 'cable', 'operator', 'in', 'the', 'U.S.', 'could', 'sharply', 'boost', 'its', 'subscribers', '.']","['VBG', 'IN', 'NNP', 'IN', 'DT', 'JJS', 'NN', 'NN', 'IN', 'DT', 'NNP', 'MD', 'RB', 'VB', 'PRP$', 'NNS', '.']"
1688,"['TCI', 'said', 'it', 'may', 'bring', 'in', 'other', 'cable', 'operators', 'as', 'investors', ',', 'a', 'practice', 'it', 'has', 'employed', 'in', 'the', 'past', 'with', 'investments', 'in', 'other', 'cable', 'networks', ',', 'such', 'as', 'The', 'Discovery', 'Channel', '.']","['NNP', 'VBD', 'PRP', 'MD', 'VB', 'IN', 'JJ', 'NN', 'NNS', 'IN', 'NNS', ',', 'DT', 'NN', 'PRP', 'VBZ', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNS', 'IN', 'JJ', 'NN', 'NNS', ',', 'JJ', 'IN', 'DT', 'NNP', 'NNP', '.']"
1689,"['Additional', 'cable', 'partners', 'could', 'boost', 'subscribers', 'even', 'further', '.']","['JJ', 'NN', 'NNS', 'MD', 'VB', 'NNS', 'RB', 'JJ', '.']"
1690,"['Time', 'Warner', 'declined', 'comment', '.']","['NNP', 'NNP', 'VBD', 'VB', '.']"
1691,"['In', 'addition', 'to', 'owning', 'HBO', ',', 'Time', 'Warner', 'owns', 'American', 'Television', '&', 'Communications', 'Inc.', ',', 'the', 'nation', ""'s"", 'second', 'largest', 'cable', 'operator', 'after', 'TCI', '.']","['IN', 'NN', 'TO', 'VBG', 'NNP', ',', 'NNP', 'NNP', 'VBZ', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', ',', 'DT', 'NN', 'POS', 'JJ', 'JJS', 'NN', 'NN', 'IN', 'NNP', '.']"
1692,"['Viacom', 'also', 'owns', 'cable', 'systems', ',', 'but', 'it', 'is', 'the', '14th', 'largest', 'operator', 'of', 'such', 'systems', ',', 'with', 'less', 'than', 'one', 'million', 'subscribers', '.']","['NNP', 'RB', 'VBZ', 'NN', 'NNS', ',', 'CC', 'PRP', 'VBZ', 'DT', 'JJ', 'JJS', 'NN', 'IN', 'JJ', 'NNS', ',', 'IN', 'JJR', 'IN', 'CD', 'CD', 'NNS', '.']"
1693,"['The', 'TCI', 'investment', 'is', 'a', 'big', 'victory', 'for', 'Viacom', ""'s"", 'chief', 'executive', 'officer', ',', 'Frank', 'Biondi', ',', 'and', 'Winston', 'H.', 'Cox', ',', 'president', 'of', 'the', 'Showtime', 'unit', '.']","['DT', 'NNP', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'POS', 'JJ', 'JJ', 'NN', ',', 'NNP', 'NNP', ',', 'CC', 'NNP', 'NNP', 'NNP', ',', 'NN', 'IN', 'DT', 'NNP', 'NN', '.']"
1694,"['``', 'This', 'takes', 'any', 'question', 'of', 'Showtime', ""'s"", 'viability', 'and', 'puts', 'it', 'away', 'once', 'and', 'for', 'all', ',', ""''"", 'Mr.', 'Biondi', 'said', 'in', 'a', 'telephone', 'interview', '.']","['``', 'DT', 'VBZ', 'DT', 'NN', 'IN', 'NNP', 'POS', 'NN', 'CC', 'VBZ', 'PRP', 'RB', 'RB', 'CC', 'IN', 'DT', ',', ""''"", 'NNP', 'NNP', 'VBD', 'IN', 'DT', 'NN', 'NN', '.']"
1695,"['The', 'fight', 'between', 'HBO', 'and', 'Showtime', 'is', 'particularly', 'acrimonious', 'because', 'Mr.', 'Biondi', 'is', 'the', 'former', 'chief', 'executive', 'of', 'HBO', ',', 'and', 'Mr.', 'Cox', 'served', 'as', 'chief', 'of', 'marketing', 'for', 'the', 'service', '.']","['DT', 'NN', 'IN', 'NNP', 'CC', 'NNP', 'VBZ', 'RB', 'JJ', 'IN', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNP', ',', 'CC', 'NNP', 'NNP', 'VBD', 'IN', 'NN', 'IN', 'NN', 'IN', 'DT', 'NN', '.']"
1696,"['They', 'were', 'both', 'hired', 'by', 'Sumner', 'Redstone', ',', 'the', 'Boston', 'billionaire', 'who', 'took', 'control', 'of', 'Viacom', 'three', 'years', 'ago', 'in', 'a', 'leveraged', 'buy-out', '.']","['PRP', 'VBD', 'DT', 'VBN', 'IN', 'NNP', 'NNP', ',', 'DT', 'NNP', 'NN', 'WP', 'VBD', 'NN', 'IN', 'NNP', 'CD', 'NNS', 'RB', 'IN', 'DT', 'JJ', 'NN', '.']"
1697,"['Time', 'Warner', 'has', 'vigorously', 'denied', 'all', 'of', 'Viacom', ""'s"", 'allegations', '.']","['NNP', 'NNP', 'VBZ', 'RB', 'VBN', 'DT', 'IN', 'NNP', 'POS', 'NNS', '.']"
1698,"['Boeing', 'Co.', ',', 'already', 'struck', 'by', 'its', 'Machinists', 'union', ',', 'briefly', 'called', 'off', 'contract', 'talks', 'with', 'its', 'engineers', 'and', 'labeled', 'their', 'demands', '``', 'grossly', 'excessive', '.', ""''""]","['NNP', 'NNP', ',', 'RB', 'VBN', 'IN', 'PRP$', 'NNS', 'NN', ',', 'NN', 'VBN', 'IN', 'NN', 'NNS', 'IN', 'PRP$', 'NNS', 'CC', 'VBN', 'PRP$', 'NNS', '``', 'RB', 'JJ', '.', ""''""]"
1699,"['Later', ',', 'however', ',', 'the', 'company', 'agreed', 'to', 'meet', 'on', 'Monday', 'with', 'the', 'Seattle', 'Professional', 'Engineering', 'Employees', 'Association', 'after', 'a', 'federal', 'mediator', 'intervened', ',', 'according', 'to', 'the', 'union', '.']","['RB', ',', 'RB', ',', 'DT', 'NN', 'VBD', 'TO', 'VB', 'IN', 'NNP', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'VBD', ',', 'VBG', 'TO', 'DT', 'NN', '.']"
1700,"['A', 'spokesman', 'for', 'the', 'engineers', 'said', 'the', 'company', 'asked', 'the', 'union', 'to', 'reduce', 'its', 'demands', ',', 'which', 'included', 'a', '19', '%', 'pay', 'hike', 'in', 'the', 'first', 'year', 'and', '8', '%', 'in', 'the', 'second', 'and', 'third', 'years', '.']","['DT', 'NN', 'IN', 'DT', 'NNS', 'VBD', 'DT', 'NN', 'VBD', 'DT', 'NN', 'TO', 'VB', 'PRP$', 'NNS', ',', 'WDT', 'VBD', 'DT', 'CD', 'NN', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'CC', 'CD', 'NN', 'IN', 'DT', 'JJ', 'CC', 'JJ', 'NNS', '.']"
1701,"['The', 'union', 'represents', 'about', '28,000', 'engineers', 'and', 'technical', 'workers', '.']","['DT', 'NN', 'VBZ', 'IN', 'CD', 'NNS', 'CC', 'JJ', 'NNS', '.']"
1702,"['Its', 'contract', 'expires', 'Dec.', '1', '.']","['PRP$', 'NN', 'VBZ', 'NNP', 'CD', '.']"
1703,"['Meanwhile', ',', 'a', 'federal', 'mediator', 'is', 'scheduled', 'to', 'meet', 'today', 'with', 'Boeing', 'officials', 'and', 'representatives', 'of', '55,000', 'striking', 'Machinists', '.']","['RB', ',', 'DT', 'JJ', 'NN', 'VBZ', 'VBN', 'TO', 'VB', 'NN', 'IN', 'NNP', 'NNS', 'CC', 'NNS', 'IN', 'CD', 'JJ', 'NNS', '.']"
1704,"['``', 'It', 'will', 'take', 'several', 'meetings', 'to', 'resolve', 'this', ',', ""''"", 'said', 'a', 'spokesman', 'for', 'the', 'Machinists', 'union', '.']","['``', 'PRP', 'MD', 'VB', 'JJ', 'NNS', 'TO', 'VB', 'DT', ',', ""''"", 'VBD', 'DT', 'NN', 'IN', 'DT', 'NNS', 'NN', '.']"
1705,"['``', 'We', 'do', ""n't"", 'want', 'to', 'bring', 'back', 'something', 'the', 'members', 'will', 'reject', '.', ""''""]","['``', 'PRP', 'VBP', 'RB', 'VB', 'TO', 'VB', 'JJ', 'NN', 'DT', 'NNS', 'MD', 'VB', '.', ""''""]"
1706,"['Machinists', 'already', 'have', 'rejected', 'a', 'package', 'that', 'would', 'have', 'provided', 'a', '10', '%', 'pay', 'raise', 'plus', 'bonuses', 'over', 'the', 'three-year', 'life', 'of', 'the', 'contract', '.']","['NNS', 'RB', 'VBP', 'VBN', 'DT', 'NN', 'WDT', 'MD', 'VB', 'VBN', 'DT', 'CD', 'NN', 'NN', 'NN', 'CC', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']"
1707,"['It', 'also', 'would', 'have', 'reduced', 'mandatory', 'overtime', '.']","['PRP', 'RB', 'MD', 'VB', 'VBN', 'JJ', 'NN', '.']"
1708,"['Investor', 'Asher', 'Edelman', 'increased', 'his', 'stake', 'in', 'Intelogic', 'Trace', 'Inc.', 'and', 'cleared', 'the', 'way', 'for', 'additional', 'purchases', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'PRP$', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'CC', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NNS', '.']"
1709,"['It', 'was', ""n't"", 'clear', ',', 'however', ',', 'whether', 'the', 'actions', 'were', 'related', 'to', 'a', 'battle', 'between', 'the', 'corporate', 'raider', 'and', 'New', 'York', 'attorney', 'Martin', 'Ackerman', 'for', 'control', 'of', 'Datapoint', 'Corp.', ',', 'a', 'San', 'Antonio', ',', 'Texas-based', 'data-processing', 'systems', 'maker', '.']","['PRP', 'VBD', 'RB', 'JJ', ',', 'RB', ',', 'IN', 'DT', 'NNS', 'VBD', 'VBN', 'TO', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'CC', 'NNP', 'NNP', 'NN', 'NNP', 'NNP', 'IN', 'NN', 'IN', 'NNP', 'NNP', ',', 'DT', 'NNP', 'NNP', ',', 'JJ', 'NN', 'NNS', 'NN', '.']"
1710,"['Intelogic', 'Trace', ',', 'a', 'computer', 'services', 'company', ',', 'was', 'spun', 'off', 'to', 'Datapoint', 'holders', 'in', '1985', ',', 'after', 'Mr.', 'Edelman', 'gained', 'control', '.']","['NNP', 'NNP', ',', 'DT', 'NN', 'NNS', 'NN', ',', 'VBD', 'VBN', 'IN', 'TO', 'NNP', 'NNS', 'IN', 'CD', ',', 'IN', 'NNP', 'NNP', 'VBD', 'NN', '.']"
1711,"['After', 'Mr.', 'Ackerman', 'announced', 'he', 'was', 'soliciting', 'consents', 'from', 'shareholders', 'in', 'order', 'to', 'wrest', 'control', 'of', 'Datapoint', 'from', 'Mr.', 'Edelman', ',', 'the', 'corporate', 'raider', 'purchased', '30', '%', 'of', 'Datapoint', ""'s"", 'shares', '.']","['IN', 'NNP', 'NNP', 'VBD', 'PRP', 'VBD', 'VBG', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'TO', 'VB', 'NN', 'IN', 'NNP', 'IN', 'NNP', 'NNP', ',', 'DT', 'JJ', 'NN', 'VBN', 'CD', 'NN', 'IN', 'NNP', 'POS', 'NNS', '.']"
1712,"['In', 'a', 'Securities', 'and', 'Exchange', 'Commission', 'filing', ',', 'Mr.', 'Edelman', 'said', 'from', 'Sept.', '29', 'to', 'Oct.', '13', ',', 'he', 'acquired', '309,500', 'shares', 'of', 'Intelogic', 'common', 'shares', 'for', '$', '2.25', 'to', '$', '2.375', 'each', '.']","['IN', 'DT', 'NNP', 'CC', 'NNP', 'NNP', 'NN', ',', 'NNP', 'NNP', 'VBD', 'IN', 'NNP', 'CD', 'TO', 'NNP', 'CD', ',', 'PRP', 'VBD', 'CD', 'NNS', 'IN', 'NNP', 'JJ', 'NNS', 'IN', '$', 'CD', 'TO', '$', 'CD', 'DT', '.']"
1713,"['The', 'purchases', 'increased', 'his', 'stake', 'to', '16.2', '%', 'of', 'the', 'shares', 'outstanding', '.']","['DT', 'NNS', 'VBD', 'PRP$', 'NN', 'TO', 'CD', 'NN', 'IN', 'DT', 'NNS', 'JJ', '.']"
1714,"['The', 'filing', 'also', 'said', 'certain', 'provisions', 'which', 'apply', 'to', 'persons', 'acquiring', '20', '%', 'or', 'more', 'of', 'Intelogic', 'common', 'stock', ',', 'were', 'waived', 'by', 'Intelogic', 'for', 'Mr.', 'Edelman', ',', 'who', 'is', 'chairman', 'of', 'the', 'company', '.']","['DT', 'NN', 'RB', 'VBD', 'JJ', 'NNS', 'WDT', 'VBP', 'TO', 'NNS', 'VBG', 'CD', 'NN', 'CC', 'JJR', 'IN', 'NNP', 'JJ', 'NN', ',', 'VBD', 'VBN', 'IN', 'NNP', 'IN', 'NNP', 'NNP', ',', 'WP', 'VBZ', 'NN', 'IN', 'DT', 'NN', '.']"
1715,"['Mr.', 'Edelman', 'could', ""n't"", 'be', 'reached', 'for', 'comment', '.']","['NNP', 'NNP', 'MD', 'RB', 'VB', 'VBN', 'IN', 'NN', '.']"
1716,"['The', 'federal', 'government', 'should', 'make', 'free', ',', 'voluntary', 'testing', 'for', 'the', 'AIDS', 'virus', 'the', 'cornerstone', 'of', 'an', 'expanded', 'campaign', 'to', 'stop', 'the', 'spread', 'of', 'acquired', 'immune', 'deficiency', 'syndrome', ',', 'the', 'Hudson', 'Institute', 'recommended', '.']","['DT', 'JJ', 'NN', 'MD', 'VB', 'JJ', ',', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NN', 'DT', 'NN', 'IN', 'DT', 'VBN', 'NN', 'TO', 'VB', 'DT', 'NN', 'IN', 'VBN', 'JJ', 'NN', 'NN', ',', 'DT', 'NNP', 'NNP', 'VBD', '.']"
1717,"['``', 'By', 'encouraging', 'massive', ',', 'routine', ',', 'voluntary', 'testing', 'we', 'can', 'enable', 'society', 'to', 'voluntarily', 'segregate', 'itself', 'sexually', 'into', 'two', 'groups', ':', 'those', 'who', 'carry', 'the', 'virus', 'and', 'those', 'who', 'do', 'not', ',', ""''"", 'the', 'Indianapolis', 'research', 'organization', 'said', 'in', 'a', 'new', 'report', '.']","['``', 'IN', 'VBG', 'JJ', ',', 'JJ', ',', 'JJ', 'NN', 'PRP', 'MD', 'VB', 'NN', 'TO', 'RB', 'VB', 'PRP', 'RB', 'IN', 'CD', 'NNS', ':', 'DT', 'WP', 'VBP', 'DT', 'NN', 'CC', 'DT', 'WP', 'VBP', 'RB', ',', ""''"", 'DT', 'NNP', 'NN', 'NN', 'VBD', 'IN', 'DT', 'JJ', 'NN', '.']"
1718,"['The', 'report', 'takes', 'a', 'more', 'alarmed', 'view', 'of', 'AIDS', 'and', 'recommends', 'a', 'more', 'sweeping', 'response', 'than', 'many', 'other', 'analyses', '.']","['DT', 'NN', 'VBZ', 'DT', 'RBR', 'VBN', 'NN', 'IN', 'NNP', 'CC', 'VBZ', 'DT', 'JJR', 'VBG', 'NN', 'IN', 'JJ', 'JJ', 'NNS', '.']"
1719,"['It', 'warns', 'that', 'the', 'AIDS', 'epidemic', '``', 'may', 'reduce', 'the', 'rate', 'of', 'growth', 'of', 'the', 'work', 'force', ',', 'curb', 'productivity', 'gains', 'and', 'slow', 'economic', 'growth', '.', ""''""]","['PRP', 'VBZ', 'IN', 'DT', 'NNP', 'NN', '``', 'MD', 'VB', 'DT', 'NN', 'IN', 'NN', 'IN', 'DT', 'NN', 'NN', ',', 'VB', 'NN', 'NNS', 'CC', 'JJ', 'JJ', 'NN', '.', ""''""]"
1720,"['It', 'contends', 'that', 'current', 'government', 'policy', 'is', 'failing', 'to', 'stem', 'the', 'AIDS', 'epidemic', 'because', 'it', 'suggests', 'the', 'use', 'of', 'condoms', 'can', 'make', 'sex', '``', 'safe', '.', ""''""]","['PRP', 'VBZ', 'IN', 'JJ', 'NN', 'NN', 'VBZ', 'VBG', 'TO', 'VB', 'DT', 'NNP', 'NN', 'IN', 'PRP', 'VBZ', 'DT', 'NN', 'IN', 'NNS', 'MD', 'VB', 'NN', '``', 'JJ', '.', ""''""]"
1721,"['But', 'the', 'report', 'says', ':', '``', 'The', 'only', 'safe', 'sex', 'is', 'sex', 'between', 'uninfected', 'partners', ',', ""''"", 'and', 'testing', 'is', 'the', 'only', 'way', 'to', 'learn', 'of', 'infection', '.']","['CC', 'DT', 'NN', 'VBZ', ':', '``', 'DT', 'RB', 'JJ', 'NN', 'VBZ', 'NN', 'IN', 'JJ', 'NNS', ',', ""''"", 'CC', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'TO', 'VB', 'IN', 'NN', '.']"
1722,"['Hudson', ""'s"", 'researchers', 'estimated', 'that', 'it', 'would', 'cost', 'less', 'than', '$', '650', 'million', 'a', 'year', 'to', 'test', 'the', 'entire', 'population', 'between', 'the', 'ages', 'of', '12', 'and', '65', 'years', 'old', '.']","['NNP', 'POS', 'NNS', 'VBN', 'IN', 'PRP', 'MD', 'VB', 'JJR', 'IN', '$', 'CD', 'CD', 'DT', 'NN', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNS', 'IN', 'CD', 'CC', 'CD', 'NNS', 'JJ', '.']"
1723,"['In', 'addition', ',', 'the', 'report', 'recommends', 'that', 'federal', 'and', 'state', 'governments', 'provide', 'free', 'treatment', 'to', 'all', 'who', 'test', 'positive', '.']","['IN', 'NN', ',', 'DT', 'NN', 'VBZ', 'IN', 'JJ', 'CC', 'NN', 'NNS', 'VBP', 'JJ', 'NN', 'TO', 'DT', 'WP', 'VBP', 'JJ', '.']"
1724,"['An', 'unexpectedly', 'sharp', 'widening', 'in', 'the', 'U.S.', 'trade', 'gap', 'for', 'August', 'dragged', 'the', 'dollar', 'lower', 'Tuesday', ',', 'but', 'profit-taking', 'on', 'short', 'positions', 'helped', 'the', 'currency', 'rebound', 'to', 'close', 'mixed', 'against', 'major', 'counterparts', '.']","['DT', 'RB', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NN', 'NN', 'IN', 'NNP', 'VBD', 'DT', 'NN', 'JJR', 'NNP', ',', 'CC', 'NN', 'IN', 'JJ', 'NNS', 'VBD', 'DT', 'NN', 'NN', 'TO', 'VB', 'VBN', 'IN', 'JJ', 'NNS', '.']"
1725,"['While', 'the', 'market', 'kept', 'careful', 'tabs', 'on', 'Wall', 'Street', ""'s"", 'gyrations', ',', 'it', 'shrugged', 'off', 'a', 'modest', 'downturn', 'in', 'equities', 'to', 'bid', 'the', 'dollar', 'well', 'above', 'the', 'day', ""'s"", 'lows', '.']","['IN', 'DT', 'NN', 'VBD', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'POS', 'NNS', ',', 'PRP', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'TO', 'VB', 'DT', 'NN', 'RB', 'IN', 'DT', 'NN', 'POS', 'NNS', '.']"
1726,"['Soon', 'after', 'the', 'release', 'of', 'the', 'U.S.', 'trade', 'figures', ',', 'the', 'dollar', 'plunged', 'to', 'an', 'intraday', 'low', 'of', '140.95', 'yen', '.']","['RB', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NN', 'NNS', ',', 'DT', 'NN', 'VBD', 'TO', 'DT', 'JJ', 'NN', 'IN', 'CD', 'NN', '.']"
1727,"['It', 'also', 'declined', 'against', 'the', 'mark', 'but', 'did', ""n't"", 'reach', 'its', 'intraday', 'low', 'of', '1.8435', 'marks', 'until', 'two', 'hours', 'later', '.']","['PRP', 'RB', 'VBD', 'IN', 'DT', 'NN', 'CC', 'VBD', 'RB', 'VB', 'PRP$', 'JJ', 'NN', 'IN', 'CD', 'NNS', 'IN', 'CD', 'NNS', 'RB', '.']"
1728,"['The', 'unit', 'stabilized', 'about', 'midday', 'New', 'York', 'time', 'at', 'around', '1.85', 'marks', 'and', '141', 'yen', ',', 'prompting', 'unconfirmed', 'rumors', 'that', 'the', 'U.S.', 'Federal', 'Reserve', 'had', 'intervened', 'to', 'blunt', 'the', 'unit', ""'s"", 'tumble', '.']","['DT', 'NN', 'VBN', 'IN', 'NN', 'NNP', 'NNP', 'NN', 'IN', 'IN', 'CD', 'NNS', 'CC', 'CD', 'NN', ',', 'VBG', 'JJ', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'VBD', 'VBN', 'TO', 'VB', 'DT', 'NN', 'POS', 'NN', '.']"
1729,"['The', 'dollar', 'finished', 'at', 'its', 'intraday', 'highs', '.']","['DT', 'NN', 'VBD', 'IN', 'PRP$', 'JJ', 'NNS', '.']"
1730,"['Dealers', 'noted', 'that', 'the', 'foreign', 'exchange', 'market', ""'s"", 'initial', 'bearish', 'reaction', 'to', 'the', 'U.S.', 'trade', 'figures', 'was', 'tempered', 'later', 'by', 'a', '``', 'calmer', 'reassessment', 'of', 'the', 'data', '.', ""''""]","['NNS', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'NN', 'POS', 'JJ', 'JJ', 'NN', 'TO', 'DT', 'NNP', 'NN', 'NNS', 'VBD', 'VBN', 'RB', 'IN', 'DT', '``', 'JJR', 'NN', 'IN', 'DT', 'NNS', '.', ""''""]"
1731,"['The', 'U.S.', 'Commerce', 'Department', 'reported', 'a', '$', '10.77', 'billion', 'deficit', 'in', 'August', ',', 'compared', 'with', 'a', 'revised', 'July', 'deficit', 'of', '$', '8.24', 'billion', '.']","['DT', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', '$', 'CD', 'CD', 'NN', 'IN', 'NNP', ',', 'VBN', 'IN', 'DT', 'VBN', 'NNP', 'NN', 'IN', '$', 'CD', 'CD', '.']"
1732,"['Economists', 'had', 'expected', 'a', '$', '9.1', 'billion', 'gap', '.']","['NNS', 'VBD', 'VBN', 'DT', '$', 'CD', 'CD', 'NN', '.']"
1733,"['The', 'August', 'figure', 'reflected', 'a', '6.4', '%', 'rise', 'in', 'imports', 'and', 'a', '0.2', '%', 'drop', 'in', 'exports', '.']","['DT', 'NNP', 'NN', 'VBD', 'DT', 'CD', 'NN', 'NN', 'IN', 'NNS', 'CC', 'DT', 'CD', 'NN', 'NN', 'IN', 'NNS', '.']"
